0.0000	0.0000	0.0000	0.2193	0.0000	0.1300	0.0000	0.1822	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2008
0.0000	0.0000	0.0000	0.0000	0.1878	0.0000	0.0000	0.0000	0.1303	0.1616	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1932
0.0000	0.0000	0.0000	0.1810	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1624	0.0000	0.0000	0.2213	0.0000	0.1810	0.0000	0.0000	0.0000
0.0000	0.1856	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1768	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2061	0.2172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2005	0.0000	0.0000	0.1432	0.0000	0.2339	0.0000	0.0000	0.0000	0.1829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.2002	0.2074	0.2235	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1403	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.2287	0.0000	0.1968	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2089	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1520	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.1409	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2384	0.2205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1955
0.0000	0.0000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2163	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2026	0.0000	0.0000	0.0000	0.0000	0.0000	0.2380
0.0000	0.0000	0.1497	0.1652	0.1811	0.1280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1762	0.0000	0.0000	0.1389	0.2011	0.1687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.1498	0.2200	0.1898	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.1805	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1947	0.0000	0.2012	0.0000	0.1779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1252	0.1359	0.0000	0.0000	0.1266	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1828	0.0000	0.0000	0.2069	0.0000	0.2148	0.1698	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1732	0.0000	0.2072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1332	0.0000	0.0000	0.2219	0.0000
0.0000	0.0000	0.0000	0.2314	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1585	0.2029	0.0000	0.0000	0.0000	0.2141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2373	0.0000	0.0000	0.1260	0.1880	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2480
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1330	0.0000	0.0000	0.0000	0.1477	0.0000	0.1377	0.2445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2045	0.0000	0.2347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1974	0.0000	0.0000	0.0000	0.1546	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2391	0.0000	0.0000	0.1291	0.0000	0.0000	0.0000	0.2239	0.0000	0.0000	0.0000	0.0000	0.2205	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.2139	0.0000	0.0000	0.0000	0.1659	0.0000	0.0000	0.0000	0.1800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1250	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.1959	0.0000	0.0000	0.0000	0.0000	0.2224	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2232	0.0000	0.0000	0.1277
0.0000	0.1880	0.2119	0.0000	0.0000	0.0000	0.0000	0.1458	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1865	0.0000	0.0000	0.0000	0.0000	0.0000	0.2061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1524	0.1275	0.0000	0.0000	0.0000	0.0000
